,Country,City,Latitude,Longitude,Temp,Humidity,Cloudiness,Wind Speed
17507,in,dasna,28.683333,77.533333,309.15,19.0,0.0,5.1
10446,ee,kehra,59.336111100000004,25.3211111,272.15,80.0,75.0,2.1
29878,ph,san jose,8.86,125.05194399999999,300.58,81.0,12.0,2.32
34253,ro,simian,44.614167,22.707222,282.73,100.0,12.0,1.97
6797,co,cumbitara,1.6517439999999999,-77.58224799999999,291.13,99.0,92.0,0.72
11374,fr,aubergenville,48.959957,1.854673,278.04,93.0,0.0,2.6
1797,be,villers-la-ville,50.583333,4.533333,277.52,86.0,75.0,3.6
40089,th,ao luk,8.378028,98.72116700000001,305.57,50.0,40.0,4.6
4254,br,viradouro,-20.883333,-48.3,293.15,82.0,0.0,2.1
30471,ph,tibiao,11.291514999999999,122.035407,301.08,87.0,20.0,4.22
32447,ro,brebu,45.420278,21.9925,283.61,37.0,0.0,10.8
6389,cn,wuan,36.694444,114.196389,286.505,50.0,100.0,4.87
14064,gr,palaiokhorion,40.95,24.1833333,281.15,70.0,0.0,2.6
26122,no,ulsteinvik,62.333332999999996,5.883333,270.53,85.0,0.0,1.42
33441,ro,lunca de sus,46.533333,25.966667,276.194,84.0,0.0,1.26
44437,us,hudson,42.7647222,-71.44027779999999,274.69,81.0,40.0,2.6
37516,ru,otradnaya,44.393333,41.520556,283.569,85.0,48.0,5.16
17475,in,cumbum,15.566667,79.116667,306.48,61.0,12.0,1.97
19874,ir,darab,28.751944,54.54444399999999,301.38,16.0,0.0,1.52
14058,gr,pakhni,41.3,24.9,281.15,70.0,0.0,2.6
5391,ch,langenthal,47.21526,7.796072000000001,278.52,100.0,75.0,1.5
38207,ru,slobodskoy,58.694722,50.231389,266.705,94.0,0.0,3.92
7693,cu,corralillo,22.9819444,-80.58555559999999,293.669,95.0,0.0,4.36
9847,de,westerkappeln,52.316666999999995,7.883333,277.82,80.0,75.0,4.6
16064,hu,tar,47.953712,19.746098,281.15,81.0,75.0,2.1
6587,co,anapoima,4.520278,-74.53944399999999,286.15,87.0,40.0,1.5
23058,mq,la trinite,14.733333300000002,-60.966666700000005,296.15,88.0,0.0,2.6
22336,lk,wattegama,6.8,81.5,302.13,92.0,44.0,2.32
5915,cn,dezhou,37.448611,116.2925,291.08,35.0,48.0,8.02
29623,ph,quinapondan,11.158333,125.52194399999999,299.905,89.0,64.0,4.07
23016,mm,myitkyina,25.3833333,97.4,302.219,41.0,0.0,1.36
20322,it,cicciano,40.966667,14.533332999999999,286.09,72.0,40.0,3.1
12043,fr,saint-raphael,43.424758000000004,6.770236,286.87,62.0,0.0,1.0
3626,br,penedo,-10.283333,-36.6,297.105,98.0,92.0,2.92
14224,gr,sikea,36.7666667,22.9333333,287.955,97.0,0.0,1.17
22402,lt,naujamiestis,55.6833333,24.15,272.15,58.0,0.0,4.1
26705,pe,monsefu,-6.8780556,-79.87222220000001,294.15,88.0,0.0,4.1
40866,tz,chalinze,-6.6,38.35,302.98,75.0,20.0,1.52
35379,ru,berikulskiy,55.532778,88.141111,278.594,71.0,0.0,5.66
24746,mx,tlanepantla,18.85,-97.9,282.894,81.0,0.0,0.66
39910,sv,ciudad barrios,13.766666699999998,-88.2666667,292.955,92.0,12.0,0.87
30231,ph,sison,16.173,120.51,300.73,55.0,44.0,2.22
34025,ro,ribita,46.183333000000005,22.766667,281.13,78.0,44.0,1.22
32224,ro,balsa,46.033333,23.116667,281.855,69.0,12.0,1.37
35982,ru,igarka,67.4655,86.6027,252.819,67.0,0.0,6.46
