,Country,City,Latitude,Longitude,Temp,Humidity,Cloudiness,Wind Speed
4621,ca,fredericton,45.95,-66.633333,276.17,69.0,40.0,2.6
23280,mx,acamixtla,18.566667000000002,-99.583333,302.15,17.0,5.0,4.1
40550,tr,cubuk,40.238611,33.032222999999995,278.15,75.0,75.0,1.0
42862,us,holly hill,29.2433333,-81.03777779999999,295.15,73.0,1.0,4.1
39225,ru,zayukovo,43.616111,43.333889,276.15,100.0,90.0,3.0
3202,br,jataizinho,-23.216667,-50.966667,297.15,78.0,0.0,2.1
28876,ph,mainit,8.8436,117.8183,301.106,76.0,68.0,3.01
24268,mx,panixtlahuaca,16.25,-97.383333,301.15,74.0,5.0,0.86
46043,us,sedro-woolley,48.5038889,-122.2361111,281.66,93.0,90.0,1.46
169,am,arevabuyr,40.03611110000001,44.468888899999996,286.15,87.0,20.0,2.1
19839,ir,alvand,36.3187,49.1678,290.781,36.0,20.0,3.46
23827,mx,guadalupe victoria,24.449722,-104.1225,296.15,7.0,5.0,2.1
11815,fr,mende,44.518485999999996,3.5037199999999995,274.256,94.0,80.0,1.86
4306,bw,francistown,-21.1666667,27.516666700000002,291.956,91.0,92.0,1.41
40052,td,koumra,8.916666699999999,17.55,296.706,78.0,24.0,1.86
45669,us,groves,29.948055600000004,-93.9169444,293.15,94.0,1.0,3.1
22769,mg,ambalavao,-21.6,47.0,287.906,89.0,8.0,1.86
3507,br,oeiras,-7.016667,-42.133333,295.306,96.0,88.0,1.96
42872,us,jensen beach,27.254166700000003,-80.23,295.35,68.0,5.0,4.1
32280,ro,becicherecu mic,45.829167,21.051389,280.73,93.0,0.0,4.1
45613,us,burleson,32.5419444,-97.32055559999999,290.62,67.0,1.0,4.1
19290,in,sangrur,30.233333000000002,75.833333,293.006,52.0,0.0,2.81
5560,ci,adzope,6.106944,-3.8619440000000003,296.506,95.0,0.0,2.31
31550,pt,canico,32.633333,-16.85,287.72,58.0,20.0,6.2
6272,cn,qiqihar,47.340833,123.96722199999999,286.506,41.0,8.0,5.41
40729,tr,urla,38.322919,26.764029999999998,277.15,93.0,0.0,1.5
2765,br,concordia,-27.233333000000002,-52.016667,294.15,100.0,75.0,1.21
17977,in,jamtara,23.95,86.8,299.956,66.0,0.0,2.21
20498,it,imola,44.35,11.7,284.13,71.0,0.0,3.6
21882,jp,toyokawa,34.816666999999995,137.4,287.15,50.0,20.0,8.2
20385,it,desio,45.616667,9.216667,282.95,87.0,75.0,1.0
10857,es,lalin,42.660853,-8.112852,277.75,93.0,40.0,3.1
27401,ph,bayuin,13.041101,121.388516,297.481,98.0,88.0,1.46
16433,id,parakan,-6.9517,110.0676,299.631,74.0,12.0,0.86
26309,nz,waihi beach,-37.4,175.933333,295.106,75.0,88.0,1.61
14315,gr,trikala,39.5552778,21.7675,270.006,75.0,0.0,1.01
945,au,tumut,-35.300159,148.225052,294.231,52.0,0.0,1.86
41833,ua,velyka pysarivka,50.425867,35.485015000000004,262.806,87.0,44.0,3.66
8167,cz,nymburk,50.190375,15.039470000000001,273.9,80.0,0.0,5.1
42358,us,inglewood,33.9616667,-118.3522222,293.31,77.0,20.0,5.7
26004,no,oystese,60.38333299999999,6.216667,262.606,50.0,36.0,1.46
11326,fo,vagur,61.466666700000005,-6.8166667,278.306,100.0,12.0,7.31
22139,kz,aqtobe,50.298056,57.181389,268.15,57.0,0.0,7.0
26576,pe,acari,-15.4311111,-74.61583329999999,285.606,88.0,0.0,0.76
10481,ee,maardu,59.4280556,25.025,266.15,92.0,0.0,2.1
40677,tr,ortakoy,38.737281,34.038658,279.15,81.0,75.0,3.1
21926,jp,yachiyo,35.735306,140.12445300000002,286.99,30.0,40.0,7.2
28640,ph,libona,8.338889,124.73527800000001,300.906,71.0,32.0,2.26
22573,lu,remerschen,49.4886111,6.3516667,276.88,80.0,0.0,2.1
26803,pe,supe,-10.8,-77.7333333,292.556,100.0,64.0,3.96
860,au,jabiru,-12.67558,132.83140600000002,304.381,82.0,0.0,2.06
24514,mx,sayula,19.866667,-103.616667,299.15,44.0,5.0,4.1
21481,jp,kikugawa,34.702912,138.119779,290.15,42.0,40.0,4.6
27850,ph,carosucan,15.968611,120.637778,297.456,82.0,68.0,0.51
11323,fo,toftir,61.6,-6.95,276.15,69.0,24.0,1.5
15974,hu,satoraljaujhely,48.4,21.666667,278.15,93.0,90.0,1.5
3555,br,pao de acucar,-9.75,-37.433333000000005,292.631,94.0,80.0,1.11
29444,ph,pasian,7.928056,126.067222,305.381,50.0,8.0,0.86
14482,gt,gualan,15.133332999999999,-89.366667,294.056,86.0,56.0,0.66
14043,gr,omvriaki,39.1,22.2666667,271.456,82.0,0.0,1.06
31962,py,mbuyapey,-26.2,-56.75,294.656,92.0,20.0,1.41
46591,za,fochville,-26.488623999999998,27.493869,290.15,82.0,0.0,1.21
11379,fr,aulnay-sous-bois,48.938138,2.494022,278.29,93.0,0.0,2.6
1393,be,beringen,51.05,5.216667,279.59,70.0,75.0,3.6
30472,ph,tiblawan,6.478344,126.108282,302.206,95.0,0.0,0.66
20320,it,chivasso,45.183333000000005,7.883333,282.16,100.0,20.0,3.1
40765,tw,chaochou,22.55,120.5388889,297.77,61.0,20.0,1.5
43259,us,fairview heights,38.58888889999999,-89.99027779999999,280.9,93.0,90.0,6.2
28532,ph,lamian,6.3091669999999995,124.84638899999999,306.056,46.0,0.0,2.56
42307,us,eureka,40.8022222,-124.1625,286.65,71.0,1.0,3.6
25890,no,ikornnes,62.38333299999999,6.566667,270.1,54.0,0.0,4.6
40047,td,faya,17.9166667,19.1166667,294.306,17.0,0.0,8.71
34198,ro,scornicesti,44.566666999999995,24.55,279.15,75.0,0.0,3.6
22148,kz,batamshinskiy,50.559444,58.274722,265.15,72.0,0.0,5.0
45733,us,odessa,31.845555600000004,-102.3672222,290.53,41.0,20.0,4.1
14908,hn,flores,14.2833333,-87.5666667,299.92,30.0,75.0,3.1
7541,co,vista hermosa,3.124283,-73.751561,292.606,92.0,36.0,0.46
16612,ie,carrigaline,51.8116667,-8.398611099999998,275.15,93.0,40.0,2.6
3980,br,sao jose do egito,-7.466667,-37.266667,294.906,95.0,92.0,1.71
19256,in,saint thomas mount,12.996389,80.203056,301.15,88.0,20.0,3.1
19422,in,sikandra,26.366667,79.65,299.031,44.0,0.0,2.46
5947,cn,fenyi,27.811165999999997,114.668047,294.306,77.0,80.0,1.71
21546,jp,maki,37.75,138.883333,283.15,53.0,20.0,5.7
1612,be,leglise,49.8,5.533333,277.15,80.0,0.0,2.1
33452,ro,lungesti,44.566666999999995,24.183332999999998,279.15,75.0,0.0,3.6
25777,no,askoy,60.4,5.183333,270.706,97.0,88.0,1.41
39557,si,ormoz,46.4113889,16.154444400000003,279.15,93.0,76.0,4.1
22121,kw,bayan,29.318056,48.039167,299.15,27.0,0.0,7.2
19561,in,tanuku,16.75,81.7,301.656,80.0,48.0,2.01
8165,cz,novy malin,49.95,17.033333,274.106,94.0,64.0,1.21
1883,bf,ouargaye,11.503333300000001,0.0572222,300.281,59.0,56.0,3.96
772,at,zeltweg,47.183333000000005,14.75,278.67,93.0,75.0,1.0
152,am,aknalich,40.143055600000004,44.1483333,286.15,87.0,20.0,2.1
31524,pt,boliqueime,37.137184000000005,-8.1582,286.15,82.0,40.0,8.2
2428,br,barao de cocais,-19.933332999999998,-43.466667,293.81,68.0,0.0,3.6
29217,ph,nangan,6.472645,126.12438200000001,302.206,95.0,0.0,0.66
2340,br,angicos,-5.666389,-36.600833,295.806,97.0,8.0,2.51
32841,ro,curcani,44.2,26.583333000000003,280.15,75.0,0.0,0.5
22565,lu,perle,49.8116667,5.7658333,276.55,80.0,0.0,2.1
8753,de,egelsbach,49.971111,8.670278,275.15,89.0,0.0,2.1
34630,ro,valea lui mihai,47.516667,22.15,280.65,93.0,76.0,2.1
22278,li,vaduz,47.1333333,9.516666699999998,273.69,91.0,90.0,2.1
18869,in,pachperwa,27.516666999999998,82.65,295.281,52.0,68.0,2.96
12955,gb,stirling,56.11666700000001,-3.95,276.15,89.0,75.0,5.1
30986,pk,tandlianwala,31.033333000000002,73.133333,295.481,46.0,0.0,2.06
14724,gw,bubaque,11.2833333,-15.833333300000001,295.15,88.0,0.0,3.1
23436,mx,ayapa,18.183332999999998,-93.166667,301.15,69.0,5.0,1.96
28688,ph,llanera,15.6635,121.0182,298.881,87.0,44.0,1.31
28439,ph,karungdong,5.8844,121.26299999999999,301.981,88.0,24.0,7.16
9137,de,korschenbroich,51.183333000000005,6.516667,278.9,70.0,90.0,4.6
18066,in,kakori,26.883333,80.8,293.15,60.0,20.0,5.66
41029,tz,mtwara,-10.266666699999998,40.1833333,298.481,100.0,56.0,1.41
33104,ro,garcovu,43.766667,24.633333,275.706,84.0,0.0,1.26
42803,us,clermont,28.5491667,-81.77305559999999,296.65,73.0,1.0,1.5
2891,br,ferraz de vasconcelos,-23.533333,-46.366667,294.66,94.0,75.0,1.16
37213,ru,nikolo-pavlovskoye,57.78305600000001,60.057778000000006,263.056,84.0,12.0,2.86
15172,hn,san sebastian,14.25,-87.6333333,299.9,30.0,75.0,3.1
2676,br,careiro,-3.2,-59.75,297.15,94.0,90.0,2.1
8351,cz,usti,50.666667,14.033332999999999,274.15,86.0,0.0,2.6
29144,ph,minien,15.9703,120.4786,297.456,82.0,68.0,0.51
14148,gr,playia,38.8,20.7666667,284.15,93.0,20.0,3.1
28898,ph,malaga,12.236856,124.37528700000001,300.131,100.0,88.0,5.11
41090,tz,sokoni,-6.4333333,39.55,298.15,94.0,20.0,0.71
4687,ca,inverness,46.233333,-61.283333,272.15,86.0,1.0,1.0
32205,ro,balaci,44.35,24.916667,272.956,75.0,0.0,1.31
16216,id,bojonegoro,-7.1502,111.8817,302.456,88.0,0.0,1.76
2953,br,guajara-mirim,-10.8,-65.366667,296.806,95.0,20.0,0.96
45547,us,kingsport,36.548333299999996,-82.5619444,289.92,100.0,90.0,5.7
42685,us,welby,39.8366667,-104.9586111,274.94,70.0,90.0,3.1
34562,ro,tusnad,46.2,25.9,273.156,92.0,68.0,0.86
36362,ru,kirsanov,52.654941,42.722361,253.656,50.0,0.0,1.31
42382,us,lakewood,33.8536111,-118.13305559999999,293.91,56.0,1.0,4.6
37459,ru,ola,59.583332999999996,151.283333,267.15,67.0,75.0,4.0
30527,ph,tomas oppus,10.250556,124.983056,299.531,94.0,92.0,5.81
41717,ua,shyroke,47.69173,33.257145,273.15,98.0,90.0,2.0
15854,hu,nyirgyulaj,47.886218,22.097814,280.15,100.0,92.0,0.5
20928,it,sannicandro di bari,41.0,16.8,282.81,100.0,75.0,2.6
9947,dk,christiansfeld,55.358171999999996,9.487014,270.34,100.0,80.0,4.01
31273,pl,pila,53.154996999999995,16.746074,274.156,93.0,80.0,7.21
38260,ru,somovo,51.740984000000005,39.366546,260.15,71.0,0.0,1.96
20036,it,aci castello,37.55,15.133332999999999,285.84,93.0,0.0,2.6
12141,fr,vernon,49.092918,1.463324,277.82,93.0,90.0,3.1
29085,ph,mataya,7.4711110000000005,124.371944,303.981,69.0,8.0,3.81
22329,lk,ratnapura,6.682777799999999,80.3991667,298.281,93.0,24.0,0.91
27037,ph,anda,16.2892,119.95,301.131,89.0,20.0,1.36
11691,fr,jouy-le-moutier,49.010676000000004,2.040282,278.15,93.0,40.0,3.1
6702,co,caracoli,6.409196,-74.757153,292.606,96.0,32.0,0.26
6134,cn,leshan,29.562275,103.76386,293.481,68.0,68.0,1.91
30136,ph,san vicente,13.231359,123.487576,300.856,83.0,48.0,2.06
13201,gh,salaga,8.55,-0.5166667,299.856,83.0,44.0,3.36
24356,mx,queseria,19.366667,-103.583333,299.15,44.0,5.0,4.1
18754,in,nandyal,15.483332999999998,78.483333,301.256,55.0,20.0,1.51
44899,us,gastonia,35.2619444,-81.1875,294.24,52.0,75.0,1.5
22264,lc,gros islet,14.066666699999999,-60.95,297.62,88.0,20.0,3.6
11709,fr,lanester,47.761319,-3.3396519999999996,277.59,100.0,92.0,1.5
17394,in,channarayapatna,12.904444,76.391667,296.056,91.0,8.0,2.71
33033,ro,feliceni,46.266667,25.266667,280.15,93.0,76.0,2.6
9817,de,weiden,49.6775,12.156667,271.15,92.0,1.0,1.71
29896,ph,san juan,14.966667000000001,120.63333300000001,301.48,69.0,75.0,2.1
28516,ph,laiya,13.675,121.39027800000001,299.006,99.0,36.0,1.76
17082,in,balurghat,25.216667,88.766667,298.706,75.0,0.0,4.26
29055,ph,maribojoc,9.7417,123.8446,303.15,62.0,20.0,2.1
32464,ro,buces,46.183333000000005,22.933332999999998,278.906,88.0,88.0,2.06
32112,ro,amara,44.616667,27.316667,276.881,86.0,56.0,3.26
16557,id,tulangan,-7.4737,112.6505,301.656,97.0,0.0,1.61
34352,ro,stejaru,44.766667,28.55,277.64,86.0,76.0,1.5
29443,ph,pasacao,13.5118,123.0426,299.806,85.0,80.0,4.61
37280,ru,novikovo,46.288333,143.393889,274.106,88.0,0.0,5.36
568,at,bad goisern,47.633333,13.616667000000001,277.15,93.0,75.0,1.5
44930,us,new bern,35.1083333,-77.0444444,293.29,82.0,75.0,6.2
20164,it,bracciano,42.1,12.166667,286.52,87.0,20.0,8.7
26664,pe,ilave,-16.0833333,-69.66666670000001,275.506,100.0,8.0,2.31
41288,ua,hlukhiv,51.678221,33.916204,262.731,76.0,24.0,4.81
5427,ch,moutier,47.277733000000005,7.369712,274.72,86.0,48.0,2.6
43524,us,ottumwa,41.0041667,-92.37361109999999,276.65,69.0,40.0,7.2
31061,pl,chorzow,50.305817,18.974203,274.35,92.0,76.0,0.5
15240,hn,waksma,15.433333300000001,-84.4,299.056,68.0,44.0,1.91
43017,us,university park,28.566666700000003,-81.20833329999999,295.7,60.0,1.0,4.1
6249,cn,pingliang,35.539167,106.68611100000001,286.056,67.0,64.0,1.86
35462,ru,bolshaya yelkhovka,54.280504,45.323436,253.656,49.0,0.0,1.16
5554,ch,zumikon,47.327409,8.620752,273.36,87.0,40.0,0.5
32643,ro,chirnogeni,43.9,28.233333000000002,277.15,86.0,44.0,2.6
39588,si,slovenske konjice,46.3366667,15.4258333,281.29,93.0,92.0,4.1
27103,ph,aurora,7.9506,123.5826,304.156,56.0,12.0,1.91
6727,co,chigorodo,7.666378999999999,-76.68105899999999,301.15,78.0,75.0,5.1
5999,cn,hanzhong,33.072778,107.03027800000001,286.231,85.0,88.0,1.41
29894,ph,san juan,14.05715,121.22930900000001,301.15,69.0,75.0,2.1
1704,be,overijse,50.766667,4.533333,279.28,87.0,75.0,4.1
21351,jp,honjo,39.388333,140.083333,282.15,31.0,20.0,9.3
6113,cn,korla,41.759722,86.14694399999999,280.881,48.0,68.0,1.51
9586,de,schifferstadt,49.387221999999994,8.374722,274.15,100.0,1.0,1.41
9954,dk,egtved,55.617955,9.301021,269.42,85.0,68.0,0.5
19444,in,sirathu,25.65,81.31666700000001,297.781,63.0,0.0,4.91
25973,no,mosterhamn,59.7,5.383333,272.15,50.0,64.0,4.1
109,al,lac,41.6355556,19.7130556,279.15,93.0,0.0,1.0
32219,ro,balesti,45.016667,23.216667,272.281,85.0,0.0,0.86
28401,ph,jugno,9.4683,123.2038,301.15,78.0,20.0,2.1
27992,ph,dagumba-an,8.153056,124.590833,300.906,71.0,32.0,2.26
8069,cz,lazne bohdanec,50.076389,15.682222,273.67,93.0,0.0,1.5
13785,gr,kolindros,40.4758333,22.4808333,280.15,70.0,0.0,1.5
37616,ru,peski,51.2531,42.4693,259.256,70.0,0.0,1.41
36247,ru,kemlya,54.638999999999996,45.736000000000004,255.731,52.0,0.0,2.66
111,al,lezhe,41.7836111,19.6436111,279.15,93.0,0.0,1.0
27513,ph,botao,15.916667000000002,120.41666699999999,297.456,82.0,68.0,0.51
25501,nl,delft,52.018601000000004,4.378153,279.15,93.0,90.0,3.6
30877,pk,matiari,25.596092000000002,68.446665,293.15,56.0,0.0,1.11
29,af,gardez,33.597439,69.225922,277.706,41.0,0.0,0.96
28983,ph,manaoag,16.0438,120.4861,297.456,82.0,68.0,0.51
24430,mx,san jeronimito,17.55,-101.333333,299.15,69.0,5.0,2.21
44382,us,boulder city,35.9786111,-114.83166670000001,297.55,12.0,1.0,2.1
34788,ro,zarand,46.4,21.65,280.51,100.0,92.0,4.1
40858,tz,bukoba,-1.3316667,31.8122222,291.656,100.0,76.0,3.01
6148,cn,linfen,36.088889,111.51888899999999,289.656,59.0,24.0,2.21
17682,in,gadwal,16.233333,77.8,300.481,59.0,8.0,2.21
36484,ru,koryazhma,61.314330000000005,47.169136,265.031,83.0,80.0,5.56
38823,ru,valuyki,50.2035,38.1067,266.256,89.0,80.0,3.51
5502,ch,steinhausen,47.195101,8.485809,273.49,87.0,20.0,1.16
41248,ua,dmytrivka,48.796903,32.716452000000004,271.106,95.0,68.0,3.01
27496,ph,bolong,7.100144,122.237908,302.15,70.0,75.0,4.1
23219,mu,tamarin,-20.3255556,57.370555599999996,299.15,83.0,75.0,2.6
46152,us,sturgeon bay,44.834166700000004,-87.3769444,271.61,74.0,1.0,2.1
11219,fi,hanko,59.833332999999996,22.95,265.531,100.0,0.0,2.86
17513,in,daulatpur,32.066666999999995,76.25,292.956,71.0,0.0,1.61
44460,us,newton,42.8694444,-71.035,279.7,93.0,90.0,2.1
8596,de,bischofsheim,49.993889,8.367222,275.15,89.0,0.0,2.1
4958,ca,saint leonard,47.166667,-67.916667,276.46,60.0,1.0,3.6
36231,ru,kazachinskoye,56.266667000000005,107.58,274.881,60.0,24.0,1.61
2273,br,aguai,-22.066667000000002,-46.966667,295.15,73.0,75.0,6.2
5377,ch,kerns,46.900882,8.276516,273.57,96.0,75.0,1.5
34789,ro,zarnesti,45.55,25.3,270.406,90.0,12.0,0.96
45231,us,oregon city,45.3575,-122.60555559999999,288.86,48.0,1.0,1.06
7486,co,tuquerres,1.092341,-77.620852,285.131,98.0,88.0,0.91
38000,ru,satinka,52.379228999999995,41.681917999999996,253.881,49.0,0.0,1.31
40634,tr,kirac,41.037222,28.643333000000002,276.45,93.0,0.0,1.0
28854,ph,magsaysay,7.396667,125.635,302.15,70.0,20.0,4.1
3106,br,itaobim,-16.566667000000002,-41.833333,294.506,88.0,80.0,2.86
24599,mx,tehuantepec,16.333333,-95.233333,298.906,77.0,44.0,1.76
34833,rs,becej,45.618889,20.036111,279.656,90.0,64.0,1.36
10643,es,alcala de guadaira,37.337906,-5.839506,282.4,71.0,0.0,2.6
38708,ru,ulkan,57.242778,107.32777800000001,272.281,59.0,36.0,1.51
5581,ci,boundiali,9.521666999999999,-6.486944,299.406,68.0,12.0,4.21
10057,dk,lillerod,55.868749,12.345809,271.8,100.0,75.0,6.2
10856,es,la linea,36.168024,-5.347195,287.15,62.0,20.0,9.8
46596,za,glencoe,-28.178269,30.147024,285.756,68.0,0.0,2.61
26462,pa,las cumbres,9.083333300000001,-79.5333333,300.66,78.0,0.0,4.6
27755,ph,calumpang,13.9897,121.5494,299.156,100.0,76.0,3.91
32448,ro,brebu,45.183333000000005,25.766667,274.456,87.0,44.0,1.16
12721,gb,lisburn,54.516667000000005,-6.066667,277.65,80.0,75.0,6.7
17688,in,gandai,21.666667,81.1,302.856,23.0,0.0,1.86
5648,cl,constitucion,-35.333333,-72.416667,286.956,87.0,0.0,6.91
11545,fr,coutances,49.052141,-1.438687,278.49,86.0,88.0,3.6
24555,mx,tamulte,17.966667,-92.95,301.15,69.0,5.0,1.96
1292,bd,hajiganj,23.2511111,90.8591667,300.906,79.0,0.0,1.86
6873,co,fundacion,10.520664,-74.185037,302.15,62.0,40.0,10.3
22974,ml,taoudenni,22.6666667,-3.9833333,288.031,27.0,0.0,2.16
34948,rs,obrenovac,44.653889,20.2,282.09,57.0,0.0,4.1
14112,gr,perama,35.3697222,24.6972222,284.18,76.0,20.0,3.6
16429,id,pandegelang,-6.3084,106.1067,302.15,70.0,20.0,3.6
5756,cm,foumbot,5.5,10.633333300000002,289.531,90.0,8.0,1.21
27612,ph,burias,11.4463,122.5497,300.381,77.0,12.0,2.21
25922,no,kristiansund,63.11666700000001,7.75,269.6,53.0,0.0,1.0
14754,hn,agualote,15.335277800000002,-88.5530556,300.69,78.0,40.0,1.66
37338,ru,novopodrezkovo,55.939721999999996,37.344167,262.04,61.0,0.0,2.0
2246,bo,uncia,-18.45,-66.6166667,275.656,99.0,100.0,0.86
28023,ph,dapa,9.759444,126.05305600000001,301.456,95.0,24.0,7.06
13724,gr,keratea,37.8,23.9833333,279.69,87.0,20.0,2.1
15756,hu,lokoshaza,46.433333000000005,21.233333,280.48,100.0,92.0,4.1
44374,us,lexington,40.7808333,-99.7411111,276.81,51.0,40.0,3.6
46446,vn,tra vinh,9.934722,106.34527800000001,303.106,68.0,8.0,2.76
23415,mx,atlatlahucan,18.933332999999998,-98.9,296.75,26.0,75.0,4.1
41414,ua,kryve ozero,47.952417,30.349282000000002,272.156,97.0,88.0,4.66
42921,us,naples,26.1416667,-81.795,295.81,73.0,1.0,3.6
13760,gr,kimina,40.6147222,22.6911111,280.15,70.0,0.0,1.5
41168,ua,bili oslavy,48.487218,24.700775,274.456,86.0,64.0,1.21
6409,cn,xianyang,34.33778,108.70261,287.15,58.0,36.0,10.0
38220,ru,snezhnogorsk,69.193333,33.253136,266.15,79.0,75.0,3.0
24074,mx,magdalena teitipac,16.916667,-96.6,298.15,36.0,90.0,7.2
4635,ca,granby,45.383333,-72.733333,277.8,100.0,90.0,2.1
4699,ca,kelowna,49.9,-119.483333,283.25,61.0,90.0,2.6
39352,sd,barbar,18.0166667,33.9833333,296.981,30.0,0.0,5.71
19731,in,varkkallai,8.733333,76.716667,302.15,74.0,20.0,3.1
17736,in,ghugus,19.933332999999998,79.133333,303.731,32.0,0.0,1.96
41263,ua,druzhba,51.187678999999996,27.974032,276.206,95.0,92.0,4.56
30199,ph,silae,8.158889,125.2825,303.531,52.0,20.0,2.06
12389,gb,castletown,58.583332999999996,-3.3833330000000004,276.15,100.0,56.0,12.3
23816,mx,general escobedo,25.816667000000002,-100.333333,298.31,40.0,40.0,4.6
22579,lu,sandweiler,49.6133333,6.2188889000000005,276.54,80.0,0.0,2.1
41462,ua,lysychovo,48.496767999999996,23.289924,276.256,96.0,92.0,0.91
43633,us,jennings,30.2222222,-92.6569444,292.36,93.0,1.0,1.96
23839,mx,gutierrez zamora,20.45,-97.083333,296.15,83.0,90.0,3.1
3520,br,ortigueira,-24.2,-50.916667,292.506,96.0,68.0,0.96
27095,ph,atulayan,17.6648,121.6937,297.056,82.0,76.0,3.01
5243,cg,djambala,-2.5447222000000003,14.753333300000001,294.656,94.0,76.0,1.31
37632,ru,petropavlovskoye,52.0712,84.10700000000001,278.456,79.0,92.0,11.01
37457,ru,oktyabrskoye,45.623333,42.831666999999996,274.606,100.0,92.0,5.21
27382,ph,bauan,17.7156,121.6913,295.456,96.0,92.0,2.21
43686,us,gray,43.8855556,-70.3322222,277.82,93.0,90.0,1.5
12817,gb,northampton,52.25,-0.883333,276.4,100.0,75.0,2.1
25026,my,kulim,5.364991000000001,100.561773,300.61,83.0,75.0,1.5
9438,de,ottweiler,49.383333,7.1666669999999995,275.42,80.0,44.0,2.1
22086,kh,kracheh,12.483333300000002,106.01666670000002,298.656,96.0,76.0,1.41
12324,gb,blyth,55.12055600000001,-1.514167,276.4,93.0,20.0,3.6
36117,ru,kalinovo,57.1317,60.1464,260.15,84.0,0.0,3.0
13491,gr,ayios nikolaos,37.85,21.1166667,280.56,87.0,20.0,1.5
42096,us,camp verde,34.5636111,-111.85361110000001,290.86,13.0,1.0,5.7
5198,cd,wamba,2.15,28.0,293.606,97.0,80.0,1.06
13684,gr,karpenision,38.9166667,21.783333300000002,270.006,71.0,0.0,0.51
19311,in,sardarshahr,28.433333,74.483333,297.706,17.0,0.0,5.41
37801,ru,proletarskiy,55.02219399999999,37.390193,261.74,60.0,0.0,2.0
21858,jp,togane,35.55,140.366667,286.66,30.0,40.0,7.2
32630,ro,chetani,46.466667,24.033333,279.56,93.0,92.0,2.6
36310,ru,khorlovo,55.332696999999996,38.813646999999996,259.15,60.0,0.0,2.0
13619,gr,ithaki,38.3602778,20.7161111,281.84,87.0,20.0,1.5
31440,pl,zlotow,53.361739,17.045241,276.15,74.0,20.0,4.1
13597,gr,gra liyia,35.0166667,25.6833333,283.15,76.0,20.0,3.6
42284,us,davis,38.545,-121.73944440000001,299.57,20.0,1.0,2.6
12838,gb,paisley,55.833332999999996,-4.433333,276.15,90.0,75.0,5.1
40348,tj,bustonkala,37.8666667,68.83333329999999,284.306,58.0,0.0,2.51
32586,ro,catunele,44.864167,22.906944,270.731,81.0,8.0,0.66
16603,ie,boyle,53.966666700000005,-8.3,276.281,94.0,56.0,7.01
13185,gh,koforidua,6.0833333,-0.25,301.15,88.0,40.0,3.6
44490,us,beachwood,39.938888899999995,-74.19333329999999,282.92,100.0,90.0,1.5
9634,de,seeheim-jugenheim,49.765,8.651944,275.15,89.0,0.0,2.1
30636,ph,vigan,17.574722,120.386944,302.15,58.0,20.0,1.0
26091,no,straumen,63.86666700000001,11.3,266.15,57.0,0.0,4.6
2188,bo,la guardia,-17.9,-63.3333333,298.15,73.0,68.0,1.5
43468,us,new castle,39.9288889,-85.3702778,280.48,87.0,90.0,6.2
24039,mx,la tijera,19.9,-104.4,290.231,67.0,0.0,0.86
18749,in,nandgaon,27.716666999999998,77.383333,300.756,23.0,0.0,2.26
800,au,buderim,-26.684428999999998,153.057053,297.206,99.0,92.0,5.21
9449,de,peiting,47.8,10.933333,273.01,100.0,8.0,1.0
42389,us,lemoore,36.3008333,-119.78194440000001,298.89,34.0,75.0,4.1
11752,fr,les mureaux,48.991733,1.909718,277.93,93.0,40.0,3.1
35296,ru,baryshevo,54.9564,83.1822,274.15,98.0,90.0,8.0
10181,dk,tollose,55.612505000000006,11.770344,272.23,79.0,56.0,3.1
31658,pt,madalena,41.216165000000004,-8.334508999999999,282.15,70.0,40.0,3.6
3309,br,mamanguape,-6.8333330000000005,-35.116667,297.15,88.0,75.0,3.1
33370,ro,lapusnicel,44.983056,22.226944,273.306,86.0,20.0,0.96
25941,no,lillehammer,61.13333299999999,10.5,255.381,50.0,0.0,0.91
16738,il,beit jann,32.964638,35.381522,284.481,91.0,92.0,3.11
46779,zm,mpika,-11.833333300000001,31.45,289.131,96.0,80.0,1.31
28469,ph,kinatakutan,13.955,122.4678,300.506,84.0,36.0,3.96
8289,cz,stary plzenec,49.694596000000004,13.474666000000001,271.0,92.0,75.0,1.0
16651,ie,granard,53.7666667,-7.5,276.356,99.0,80.0,8.26
4591,ca,edson,53.583332999999996,-116.41666699999999,269.15,73.0,90.0,5.1
2059,bg,slavjanovo,43.466666700000005,24.8666667,273.556,73.0,0.0,1.31
20448,it,galatina,40.166667,18.166667,285.17,100.0,0.0,4.1
45973,us,bellevue,47.610555600000005,-122.19944440000002,284.59,66.0,90.0,2.1
9304,de,miltenberg,49.703889000000004,9.264444000000001,275.15,85.0,0.0,2.1
20605,it,melilli,37.183333000000005,15.116667000000001,285.78,93.0,0.0,2.6
43195,us,arlington heights,42.088333299999995,-87.9805556,276.85,69.0,1.0,3.6
39323,rw,rwamagana,-1.9525,30.4377778,290.15,93.0,75.0,1.21
5121,ca,wolfville,45.083333,-64.366667,276.15,69.0,20.0,1.0
17412,in,chettipalaiyam,10.9,77.06666700000001,298.15,88.0,20.0,4.6
23449,mx,badiraguato,25.366667,-107.516667,300.15,36.0,5.0,3.1
20526,it,lavello,41.05,15.8,283.15,100.0,0.0,2.6
24566,mx,tapanatepec,16.35,-94.2,298.856,82.0,32.0,1.51
29151,ph,mogpog,13.474444,121.86138899999999,298.981,100.0,36.0,3.56
33244,ro,hemeius,46.616667,26.85,280.15,100.0,75.0,5.7
